genotype	texture	date_plate	avg6	avg1
ORL	P500	dec_8_1_2	23.584	14.907
ORL	P500	dec_8_1_2	43.981	12.074
ORL	P500	dec_8_1_2	36.386	12.074
ORL	P500	dec_8_1_2	29.575	22.823
ORL	P500	dec_8_1_2	24.692	20.45
ORL	P500	dec_8_1_2	22.445	15.524
ORL	P500	dec_8_1_2	20.734	9.22
ORL	P500	dec_8_1_2	24.545	9.22
ORL	P500	dec_8_1_2	33.862	13
ORL	P500	dec_8_1_2	27.406	13.342
ORL	P500	dec_8_1_2	22.466	13.342
ORL	P500	dec_8_1_2	23.328	16.155
ORL	P500	dec_8_1_2	19.835	10.05
ORL	P500	dec_8_1_2	20.104	7.81
ORL	P500	dec_8_1_2	19.166	7.81
ORL	P500	dec_8_1_2	24.865	17.464
ORL	P500	dec_8_1_2	35.105	22.023
ORL	P500	dec_8_1_2	22.935	15.232
ORL	P500	dec_8_1_2	27.556	15.232
ORL	P500	dec_8_1_2	28.069	16.492
ORL	P500	dec_8_1_2	23.999	13.342
ORL	P500	dec_8_1_2	22.525	12.53
ORL	P500	dec_8_1_2	22.738	12.53
ORL	P500	dec_8_1_2	22.751	13.601
ORL	P500	dec_8_1_2	22.785	14
ORL	P500	dec_8_1_2	21.925	14
ORL	P500	dec_8_1_2	29.818	20.248
ORL	P500	dec_8_1_2	22.52	10.44
ORL	P500	dec_8_1_2	19.206	10.05
ORL	P500	dec_8_1_2	18.053	9.849
ORL	P500	dec_8_1_2	19.32	9.849
ORL	P500	dec_8_1_2	19.925	10.296
ORL	P500	dec_8_1_2	18.248	10.296
ORL	P500	dec_8_1_2	18.374	10.817
ORL	P500	dec_8_1_2	20.103	10.817
ORL	P500	dec_8_1_2	28.119	12.53
ORL	P500	dec_8_1_2	25.674	15.524
ORL	P500	dec_8_1_2	18.762	15.524
ORL	P500	dec_8_1_2	25.742	14.866
ORL	P500	dec_8_1_2	19.487	14.213
ORL	P500	dec_8_1_2	23.319	14.318
ORL	P500	dec_8_1_2	28.434	19.416
ORL	P500	dec_8_1_2	23.921	19.105
ORL	P500	dec_8_1_2	24.424	8.544
ORL	P500	dec_8_1_2	21.899	8.544
ORL	P500	dec_8_1_2	17.775	11.18
ORL	P500	dec_8_1_2	19.131	13.038
ORL	P500	dec_8_1_2	19.734	14.318
ORL	P500	dec_8_1_2	16.349	11.18
ORL	P500	dec_8_1_2	19.636	13.153
ORL	P500	dec_8_1_2	21.223	12.806
ORL	P500	dec_8_1_2	17.83	12.806
ORL	P500	dec_8_1_2	21.463	17.029
ORL	P500	dec_8_1_2	21.124	13.454
ORL	P500	dec_8_1_2	22.326	9.22
ORL	P500	dec_8_1_2	27.976	9.22
ORL	P500	dec_8_1_2	18.34	7
ORL	P500	dec_8_1_2	18.938	7
ORL	P500	dec_8_1_2	18.469	9.434
ORL	P500	dec_8_1_2	18.233	10.44
ORL	P500	dec_8_1_2	18.582	9.434
ORL	P500	dec_8_1_2	21.148	12.042
ORL	P500	dec_8_1_2	18.046	8.602
ORL	P500	dec_8_1_2	18.624	8.602
ORL	P500	dec_8_1_2	19.836	15.133
ORL	P500	dec_8_1_2	16.693	13.601
ORL	P500	dec_8_1_2	28.649	17
ORL	P500	dec_8_1_2	26.862	15.033
ORL	P500	dec_8_1_2	21.665	15.033
ORL	P500	dec_8_1_2	23.062	11.402
ORL	P500	dec_8_1_2	27.471	11.402
ORL	P500	dec_8_1_2	27.088	18
ORL	P500	dec_8_1_2	28.463	17.263
ORL	P500	dec_8_1_2	31.933	21.541
ORL	P500	dec_8_1_2	20.711	11.045
ORL	P500	dec_8_1_2	20.625	11.045
ORL	P500	dec_8_1_2	23.001	12.083
ORL	P500	dec_8_1_2	21.746	13.892
ORL	P500	dec_8_1_2	18.156	7.211
ORL	P500	dec_8_1_2	16.279	7.211
ORL	P500	dec_8_1_2	16.182	9
ORL	P500	dec_8_1_2	16.003	9
ORL	P500	dec_8_1_2	18.062	13.601
ORL	P500	dec_8_1_2	18.427	9
ORL	P500	dec_8_1_2	20.165	12
ORL	P500	dec_8_1_2	19.457	13.892
ORL	P500	dec_8_1_2	19.522	13.454
ORL	P500	dec_8_1_2	17.752	13.153
ORL	P500	dec_8_1_2	19.524	13.892
ORL	P500	dec_8_1_2	21.663	17
ORL	P500	dec_8_1_2	24.462	10.817
ORL	P500	dec_8_1_2	20.181	10.817
ORL	P500	dec_8_1_2	22.908	11
ORL	P500	dec_8_1_2	24.534	11
ORL	P500	dec_8_1_2	29.061	12
ORL	P500	dec_8_1_2	27.855	11.402
ORL	P500	dec_8_1_2	33.059	11.402
ORL	P500	dec_8_1_2	25.047	13.153
ORL	P500	dec_8_1_2	21.518	12.728
ORL	P500	dec_8_1_2	20.304	12.728
ORL	P500	dec_8_1_2	21.863	15.811
ORL	P500	dec_8_1_2	18.641	11.705
ORL	P500	dec_8_1_2	21.645	12
ORL	P500	dec_8_1_2	21.278	11
ORL	P500	dec_8_1_2	23.176	11
ORL	P500	dec_8_1_2	20.066	9.22
ORL	P500	dec_8_1_2	18.714	9.22
ORL	P500	dec_8_1_2	17.29	12.166
ORL	P500	dec_8_1_2	19.948	13.416
ORL	P500	dec_8_1_2	19.591	15.556
ORL	P500	dec_8_1_2	19.23	12.166
ORL	P500	dec_8_1_2	21.126	8.602
ORL	P500	dec_8_1_2	18.701	8.602
ORL	P500	dec_8_1_2	18.772	7.211
ORL	P500	dec_8_1_2	19.122	7.211
ORL	P500	dec_8_1_2	19.28	9.434
ORL	P500	dec_8_1_2	25.574	18.439
ORL	P500	dec_8_1_2	18.679	13.038
ORL	P500	dec_8_1_2	27.132	10.794
ORL	P500	dec_8_1_2	34.001	17
ORL	P500	dec_8_1_2	32.894	21.966
ORL	P500	dec_8_1_2	26.047	12.349
ORL	P500	dec_8_1_2	35.95	15.524
ORL	P500	dec_8_1_2	34.516	9
ORL	P500	dec_8_1_2	28.756	9
ORL	P500	dec_8_1_2	23.895	18
ORL	P500	dec_8_1_2	24.266	16.155
ORL	P500	dec_8_1_2	26.942	19.647
ORL	P500	dec_8_1_2	32.127	16.279
ORL	P500	dec_8_1_2	24.667	16.279
ORL	P500	dec_8_1_2	21.096	11.662
ORL	P500	dec_8_1_2	23.363	19.209
ORL	P500	dec_8_1_2	27.31	9.055
ORL	P500	dec_8_1_2	22.289	9.055
ORL	P500	dec_8_1_2	22.614	10.77
ORL	P500	dec_8_1_2	20.166	10.77
ORL	P500	dec_8_1_2	21.511	11.662
ORL	P500	dec_8_1_2	23.585	17.889
ORL	P500	dec_8_1_2	22.537	17.464
ORL	P500	dec_8_1_2	23.302	17.889
ORL	P500	dec_8_1_2	22.314	9
ORL	P500	dec_8_1_2	21.888	9
ORL	P500	dec_8_1_2	25.432	15
ORL	P500	dec_8_1_2	26.803	19.209
ORL	P500	dec_8_1_2	21.537	16.155
ORL	P500	dec_8_1_2	28.077	10.296
ORL	P500	dec_8_1_2	23.772	10.296
ORL	P500	dec_8_1_2	22.89	15.811
ORL	P500	dec_8_1_2	27.794	21.954
ORL	P500	dec_8_1_2	21.659	8.246
ORL	P500	dec_8_1_2	22.724	8.246
ORL	P500	dec_8_1_2	21.541	16.125
ORL	P500	dec_8_1_2	21.975	15.811
ORL	P500	dec_8_1_2	24.176	15.133
ORL	P500	dec_8_1_2	24.403	17
ORL	P500	dec_8_1_2	22.663	17
ORL	P500	dec_8_1_2	20.749	12.042
ORL	P500	dec_8_1_2	20.52	12.042
ORL	P500	dec_8_1_2	22.344	12.649
ORL	P500	dec_8_1_2	28.864	12.649
ORL	P500	dec_8_1_2	25.919	13
ORL	P500	dec_8_1_2	30.568	13
ORL	P500	dec_8_1_2	32.634	19.925
ORL	P500	dec_8_1_2	22.744	17.029
ORL	P500	dec_8_1_2	26.54	18.028
ORL	P500	dec_8_1_2	30.077	15.133
ORL	P500	dec_8_1_2	22.692	17
ORL	P500	dec_8_1_2	21.713	17.029
ORL	P500	dec_8_1_2	102.192	10.977
ORL	P500	dec_8_1_2	27.011	20.224
ORL	P500	dec_8_1_2	27.723	14.422
ORL	P500	dec_8_1_2	27.365	17.493
ORL	P500	dec_8_1_2	22.02	14.422
ORL	P500	dec_8_1_2	22.599	16.401
ORL	P500	dec_8_1_2	20.463	9.487
ORL	P500	dec_8_1_2	20.905	9.487
ORL	P500	dec_8_1_2	22.998	13
ORL	P500	dec_8_1_2	24.071	19.313
ORL	P500	dec_8_1_2	18.875	13
ORL	P500	dec_8_1_2	24.066	17.72
ORL	P500	dec_8_1_2	24.552	15.264
ORL	P500	dec_8_1_2	31.673	18.385
ORL	P500	dec_8_1_2	30.178	16.553
ORL	P500	dec_8_1_2	20.4	15.264
ORL	P500	dec_8_1_2	17.517	9.22
ORL	P500	dec_8_1_2	16.547	9.22
ORL	P500	dec_8_1_2	22.078	13.928
ORL	P500	dec_8_1_2	21.204	13.928
ORL	P500	dec_8_1_2	17.057	13.038
ORL	P500	dec_8_1_2	27.208	15.556
ORL	P500	dec_8_1_2	29.386	16.553
ORL	P500	dec_8_1_2	25.061	15.264
ORL	P500	dec_8_1_2	29.804	13.601
ORL	P500	dec_8_1_2	25.139	13.601
ORL	P500	dec_8_1_2	21.363	10
ORL	P500	dec_8_1_2	18.833	10
ORL	P500	dec_8_1_2	18.768	11.045
ORL	P500	dec_8_1_2	19.075	14
ORL	P500	dec_8_1_2	18.757	14
ORL	P500	dec_8_1_2	19.273	15.62
ORL	P500	dec_8_1_2	17.715	13.601
ORL	P500	dec_8_1_2	17.772	13.153
ORL	P500	dec_8_1_2	18.153	13.928
ORL	P500	dec_8_1_2	17.301	13.928
ORL	P500	dec_8_1_2	20.932	13.038
ORL	P500	dec_8_1_2	25.869	13.038
ORL	P500	dec_8_1_2	23.21	7.81
ORL	P500	dec_8_1_2	27.585	7.81
ORL	P500	dec_8_1_2	21.693	18.028
ORL	P500	dec_8_1_2	19.801	17.205
ORL	P500	dec_8_1_2	18.113	13.153
ORL	P500	dec_8_1_2	21.206	8.944
ORL	P500	dec_8_1_2	27.19	8.944
ORL	P500	dec_8_1_2	21.663	15.264
ORL	P500	dec_8_1_2	134.169	10.977
ORL	P500	dec_8_1_2	127.477	13.73
ORL	P500	dec_8_1_2	49.412	12.104
ORL	P500	dec_8_1_2	42.577	12.748
ORL	P500	dec_8_1_2	50.773	16.031
ORL	P500	dec_8_1_2	41.375	11.402
ORL	P500	dec_8_1_2	43.819	11.402
ORL	P500	dec_8_1_2	36.853	8.485
ORL	P500	dec_8_1_2	40.044	8.485
ORL	P500	dec_8_1_2	38.022	18.682
ORL	P500	dec_8_1_2	25.479	15.232
ORL	P500	dec_8_1_2	24.524	14.142
ORL	P500	dec_8_1_2	25.771	13.601
ORL	P500	dec_8_1_2	32.161	13.601
ORL	P500	dec_8_1_2	37.056	23.259
ORL	P500	dec_8_1_2	32.02	16.279
ORL	P500	dec_8_1_2	24.448	16.279
ORL	P500	dec_8_1_2	22.577	12.649
ORL	P500	dec_8_1_2	21.487	12.042
ORL	P500	dec_8_1_2	25.974	12.042
ORL	P500	dec_8_1_2	26.029	19.416
ORL	P500	dec_8_1_2	27.131	17
ORL	P500	dec_8_1_2	26.861	12.083
ORL	P500	dec_8_1_2	22.427	12.083
ORL	P500	dec_8_1_2	27.892	13.342
ORL	P500	dec_8_1_2	26.089	13.342
ORL	P500	dec_8_1_2	20.662	10.63
ORL	P500	dec_8_1_2	20.09	10.63
ORL	P500	dec_8_1_2	16.937	13.342
ORL	P500	dec_8_1_2	22.324	12.083
ORL	P500	dec_8_1_2	20.97	12.083
ORL	P500	dec_8_1_2	24.577	16.401
ORL	P500	dec_8_1_2	21.009	16.401
ORL	P500	dec_8_1_2	31.336	20.025
ORL	P500	dec_8_1_2	16.794	9
ORL	P500	dec_8_1_2	18.121	9
ORL	P500	dec_8_1_2	21.914	9.22
ORL	P500	dec_8_1_2	27.292	22.472
ORL	P500	dec_8_1_2	20.146	11.402
ORL	P500	dec_8_1_2	19.121	11.402
ORL	P500	dec_8_1_2	21.342	13
ORL	P500	dec_8_1_2	20.162	14
ORL	P500	dec_8_1_2	21.256	16
ORL	P500	dec_8_1_2	17.416	9.055
ORL	P500	dec_8_1_2	17.312	9.055
ORL	P500	dec_8_1_2	54.026	17.117
ORL	P500	dec_8_1_2	51.764	17.117
ORL	P500	dec_8_1_2	86.324	13.21
ORL	P500	dec_8_1_2	39.149	16.971
ORL	P500	dec_8_1_2	33.393	15.652
ORL	P500	dec_8_1_2	37.65	15.652
ORL	P500	dec_8_1_2	50.889	18.385
ORL	P500	dec_8_1_2	32.215	17.72
ORL	P500	dec_8_1_2	25.679	16.279
ORL	P500	dec_8_1_2	22.42	16.279
ORL	P500	dec_8_1_2	19.85	14.142
ORL	P500	dec_8_1_2	18.291	9.487
ORL	P500	dec_8_1_2	20.355	15.524
ORL	P500	dec_8_1_2	26.533	18.682
ORL	P500	dec_8_1_2	22.539	15.232
ORL	P500	dec_8_1_2	28.347	15.232
ORL	P500	dec_8_1_2	20.802	11.18
ORL	P500	dec_8_1_2	25.573	11.18
ORL	P500	dec_8_1_2	20.431	7.81
ORL	P500	dec_8_1_2	18.949	7.81
ORL	P500	dec_8_1_2	21.185	13.038
ORL	P500	dec_8_1_2	20.914	15.524
ORL	P500	dec_8_1_2	29.668	10
ORL	P500	dec_8_1_2	23.168	10
ORL	P500	dec_8_1_2	24.629	8.062
ORL	P500	dec_8_1_2	20.896	8.062
ORL	P500	dec_8_1_2	19.724	12.042
ORL	P500	dec_8_1_2	21.328	12.042
ORL	P500	dec_8_1_2	17.57	11.18
ORL	P500	dec_8_1_2	19.604	11.18
ORL	P500	dec_8_1_2	18.844	12.649
ORL	P500	dec_8_1_2	17.623	9.487
ORL	P500	dec_8_1_2	16.272	10.296
ORL	P500	dec_8_1_2	17.719	11.662
ORL	P500	dec_8_1_2	17.311	9.22
ORL	P500	dec_8_1_2	16.58	9.22
ORL	P500	dec_8_1_2	17.68	12.042
ORL	P500	dec_8_1_2	18.69	9.22
ORL	P500	dec_8_1_2	18.309	9.22
ORL	P500	dec_8_1_2	20.058	9.22
ORL	P500	dec_8_1_2	17.936	9.22
ORL	P500	dec_8_1_2	18.449	15.556
ORL	P500	dec_8_1_2	19.466	11.705
ORL	P500	dec_8_1_2	20.734	11.705
ORL	P500	dec_8_1_2	18.061	11.402
ORL	P500	dec_8_1_2	16.45	11.402
ORL	P500	dec_8_1_2	22.21	19.235
ORL	P500	dec_8_1_2	26.422	21.471
ORL	P500	dec_8_1_2	27.978	14.866
ORL	P500	dec_8_1_2	23.844	17.889
ORL	P500	dec_8_1_2	20.036	16.279
ORL	P500	dec_8_1_2	22.408	14.866
ORL	P500	dec_8_1_2	20.366	10
ORL	P500	dec_8_1_2	19.983	10
ORL	P500	dec_8_1_2	26.683	17.205
ORL	P500	dec_8_1_2	23.038	14.036
ORL	P500	dec_8_1_2	30.769	14.036
ORL	P500	dec_8_1_2	22.09	12.166
ORL	P500	dec_8_1_2	23.248	12.166
ORL	P500	dec_8_1_2	27.018	14.866
ORL	P500	dec_8_1_2	20.536	15
ORL	P500	dec_8_1_2	20.571	12.042
ORL	P500	dec_8_1_2	21.697	12.042
ORL	P500	dec_8_1_2	19.696	13.454
ORL	P500	dec_8_1_2	19.605	10
ORL	P500	dec_8_1_2	18.345	8.944
ORL	P500	dec_8_1_2	17.552	8.944
ORL	P500	dec_8_1_2	19.944	11.662
ORL	P500	dec_8_1_2	21.588	10
ORL	P500	dec_8_1_2	18.029	10
ORL	P500	dec_8_1_2	17.837	13
ORL	P500	dec_8_1_2	21.905	12.649
ORL	P500	dec_8_1_2	20.232	12.649
ORL	P500	dec_8_1_2	17.416	14.142
ORL	P500	dec_8_1_2	18.948	15.133
ORL	P500	dec_8_1_2	23.768	16.643
ORL	P500	dec_8_1_2	26.785	14
ORL	P500	dec_8_1_2	26.251	11.18
ORL	P500	dec_8_1_2	28.691	11.18
ORL	P500	dec_8_1_2	29.072	20.616
ORL	P500	dec_8_1_2	20.491	16.643
ORL	P500	dec_8_1_2	22.777	14.866
ORL	P500	dec_8_1_2	23.541	14.866
ORL	P500	dec_8_1_2	25.272	12
ORL	P500	dec_8_1_2	20.661	12
ORL	P500	dec_8_1_2	21.245	11
ORL	P500	dec_8_1_2	23.47	9.22
ORL	P500	dec_8_1_2	22.462	9.22
ORL	P500	dec_8_1_2	21.556	15.524
ORL	P500	dec_8_1_2	23.22	15.524
ORL	P500	dec_8_1_2	21.751	13.454
ORL	P500	dec_8_1_2	22.837	19.849
ORL	P500	dec_8_1_2	19.825	15.297
ORL	P500	dec_8_1_2	20.891	15.297
ORL	P500	dec_8_1_2	19.824	15.524
ORL	P500	dec_8_1_2	19.81	15.524
ORL	P500	dec_8_1_2	19.571	12.083
ORL	P500	dec_8_1_2	20.183	12.083
ORL	P500	dec_8_1_2	19.075	14.422
ORL	P500	dec_8_1_2	19.54	13.416
ORL	P500	dec_8_1_2	20.087	12.166
ORL	P500	dec_8_1_2	19.571	12.166
ORL	P500	dec_8_1_2	21.276	16.971
ORL	P500	dec_8_1_2	18.1	13.342
ORL	P500	dec_8_1_2	19.724	13.342
ORL	P500	dec_8_1_2	18.226	15.264
ORL	P500	dec_8_1_2	20.863	13.454
ORL	P500	dec_8_1_2	149.79	14.577
ORL	P500	dec_8_1_2	20.18	14.036
ORL	P500	dec_8_1_2	27.941	14.036
ORL	P500	dec_8_1_2	28.23	21.024
ORL	P500	dec_8_1_2	27.976	19.647
ORL	P500	dec_8_1_2	20.726	12.369
ORL	P500	dec_8_1_2	19.117	11.18
ORL	P500	dec_8_1_2	18.809	16.125
ORL	P500	dec_8_1_2	18.615	14.318
ORL	P500	dec_8_1_2	25.38	21.19
ORL	P500	dec_8_1_2	29.903	8.544
ORL	P500	dec_8_1_2	24.572	8.544
ORL	P500	dec_8_1_2	21.759	9.899
ORL	P500	dec_8_1_2	21.863	16.763
ORL	P500	dec_8_1_2	18.486	11.18
ORL	P500	dec_8_1_2	16.825	9.899
ORL	P500	dec_8_1_2	16.34	9.899
ORL	P500	dec_8_1_2	19.791	8.944
ORL	P500	dec_8_1_2	20.401	8.944
ORL	P500	dec_8_1_2	30.859	18.111
ORL	P500	dec_8_1_2	25.585	16.125
ORL	P500	dec_8_1_2	18.69	12.369
ORL	P500	dec_8_1_2	18.667	12.369
ORL	P500	dec_8_1_2	23.818	16.125
ORL	P500	dec_8_1_2	24.017	15.811
ORL	P500	dec_8_1_2	32.668	15.811
ORL	P500	dec_8_1_2	23.255	9.849
ORL	P500	dec_8_1_2	24.996	9.849
ORL	P500	dec_8_1_2	21.02	13.342
ORL	P500	dec_8_1_2	22.27	13.342
ORL	P500	dec_8_1_2	23.155	18.028
ORL	P500	dec_8_1_2	27.082	20.881
ORL	P500	dec_8_1_2	30.24	14.765
ORL	P500	dec_8_1_2	21.606	14.765
ORL	P500	dec_8_1_2	24.151	19.235
ORL	P500	dec_8_1_2	24.096	17.493
ORL	P500	dec_8_1_2	19.05	13.601
ORL	P500	dec_8_1_2	34.12	20.616
ORL	P500	dec_8_1_2	21.43	15.811
ORL	P500	dec_8_1_2	23.292	12
ORL	P500	dec_8_1_2	18.344	12
ORL	P500	dec_8_1_2	22.005	16.279
ORL	P500	dec_8_1_2	23.6	12.806
ORL	P500	dec_8_1_2	26.648	10.63
ORL	P500	dec_8_1_2	32.715	10.63
ORL	P500	dec_8_1_2	20.067	12.042
ORL	P500	dec_8_1_2	20.949	7.81
ORL	P500	dec_8_1_2	23.067	7.81
ORL	P500	dec_8_1_2	29.576	10.63
ORL	P500	dec_8_1_2	39.479	14.577
ORL	P500	dec_8_1_2	25.38	13.73
ORL	P500	dec_8_1_2	31.74	23.345
ORL	P500	dec_8_1_2	25.03	18.439
ORL	P500	dec_8_1_2	29.812	18.439
ORL	P500	dec_8_1_2	30.33	24.698
ORL	P500	dec_8_1_2	35.298	13.892
ORL	P500	dec_8_1_2	44.829	13.892
ORL	P500	dec_8_1_2	31.656	10.44
ORL	P500	dec_8_1_2	38.944	10.44
ORL	P500	dec_8_1_2	107.473	29.504
ORL	P500	dec_8_1_2	61.461	20.025
ORL	P500	dec_8_1_2	62.584	14.509
ORL	P500	dec_8_1_2	26.508	17.029
ORL	P500	dec_8_1_2	31.468	17.72
ORL	P500	dec_8_1_2	22.081	10.77
ORL	P500	dec_8_1_2	22.296	10.77
ORL	P500	dec_8_1_2	20.577	13.038
ORL	P500	dec_8_1_2	28.736	14.422
ORL	P500	dec_8_1_2	18.527	12.166
ORL	P500	dec_8_1_2	25.787	16.279
ORL	P500	dec_8_1_2	29.146	13.038
ORL	P500	dec_8_1_2	25.82	12.042
ORL	P500	dec_8_1_2	29.71	12.042
ORL	P500	dec_8_1_2	24.85	19.799
ORL	P500	dec_8_1_2	21.549	12.166
ORL	P500	dec_8_1_2	24.492	17.205
ORL	P500	dec_8_1_2	20.076	10.05
ORL	P500	dec_8_1_2	18.819	12.166
ORL	P500	dec_8_1_2	23.903	12.166
ORL	P500	dec_8_1_2	19.118	10.05
ORL	P500	dec_8_1_2	26.122	10.296
ORL	P500	dec_8_1_2	32.663	12.369
ORL	P500	dec_8_1_2	25.416	12.369
ORL	P500	dec_8_1_2	28.04	22.361
ORL	P500	dec_8_1_2	20.225	10.77
ORL	P500	dec_8_1_2	22.346	10.77
ORL	P500	dec_8_1_2	25.174	12.369
ORL	P500	dec_8_1_2	28.466	17.029
ORL	P500	dec_8_1_2	19.994	17.464
ORL	P500	dec_8_1_2	19.283	12.369
ORL	P500	dec_8_1_2	22.105	12.53
ORL	P500	dec_8_1_2	21.221	12.369
ORL	P500	dec_8_1_2	22.108	12.166
ORL	P500	dec_8_1_2	23.014	11.045
ORL	P500	dec_8_1_2	22.521	11.045
ORL	P500	dec_8_1_2	24.572	18.439
ORL	P500	dec_8_1_2	34.2	23.345
ORL	P500	dec_8_1_2	30.967	21.095
ORL	P500	dec_8_1_2	20.673	16.279
ORL	P500	dec_8_1_2	25.539	15.556
ORL	P500	dec_8_1_2	24.274	15
ORL	P500	dec_8_1_2	33.477	15
ORL	P500	dec_8_1_2	21.994	14.765
ORL	P500	dec_8_1_2	22.764	14.765
ORL	P500	dec_8_1_2	22.403	12.53
ORL	P500	dec_8_1_2	23.049	12.53
ORL	P500	dec_8_1_2	29.286	18.682
ORL	P500	dec_8_1_2	20.54	12
ORL	P500	dec_8_1_2	20.297	13.153
ORL	P500	dec_8_1_2	19.696	13
ORL	P500	dec_8_1_2	19.227	13
ORL	P500	dec_8_1_2	23.571	13.416
ORL	P500	dec_8_1_2	23.685	13.416
ORL	P500	dec_8_1_2	21.451	12.083
ORL	P500	dec_8_1_2	20.903	12.083
ORL	P500	dec_8_1_2	19.074	8
ORL	P500	dec_8_1_2	18.538	8
ORL	P500	dec_8_1_2	20.838	12
ORL	P500	dec_8_1_2	22.068	13.454
ORL	P500	dec_8_1_2	29.61	13.454
ORL	P500	dec_8_1_2	19.688	11
ORL	P500	dec_8_1_2	20.417	11
ORL	P500	dec_8_1_2	19.87	16.279
ORL	P500	dec_8_1_2	21.718	14
ORL	P500	dec_8_1_2	29.288	14
ORL	P500	dec_8_1_2	22.35	16.763
ORL	P500	dec_8_1_2	22.172	14.318
ORL	P500	dec_8_1_2	22.129	17
ORL	P500	dec_8_1_2	21.355	11.662
ORL	P500	dec_8_1_2	22.561	11.662
ORL	P500	dec_8_1_2	20.741	10
ORL	P500	dec_8_1_2	19.538	10
ORL	P500	dec_8_1_2	18.995	11.314
ORL	P500	dec_8_1_2	19.302	11.705
ORL	P500	dec_8_1_2	18.322	11.705
ORL	P500	dec_8_1_2	20.76	11.045
ORL	P500	dec_8_1_2	23.178	15
ORL	P500	dec_8_1_2	23.264	12
ORL	P500	dec_8_1_2	19.811	11.402
ORL	P500	dec_8_1_2	19.016	11.402
ORL	P500	dec_8_1_2	22.719	12.083
ORL	P500	dec_8_1_2	25.789	15.524
ORL	P500	dec_8_1_2	26.672	17
ORL	P500	dec_8_1_2	27.175	12.207
ORL	P500	dec_8_1_2	22.124	12.207
ORL	P500	dec_8_1_2	21.649	14.765
ORL	P500	dec_8_1_2	22.994	12.53
ORL	P500	dec_8_1_2	30.836	21
ORL	P500	dec_8_1_2	29.196	23.345
ORL	P500	dec_8_1_2	25.597	11.045
ORL	P500	dec_8_1_2	29.697	11.045
ORL	P500	dec_8_1_2	22.701	9.899
ORL	P500	dec_8_1_2	23.312	9.899
ORL	P500	dec_8_1_2	24.05	7.211
ORL	P500	dec_8_1_2	23.019	7.211
ORL	P500	dec_8_1_2	21.462	12.728
ORL	P500	dec_8_1_2	20.524	12.53
ORL	P500	dec_8_1_2	19.817	14.866
ORL	P500	dec_8_1_2	23.045	19.313
ORL	P500	dec_8_1_2	24.411	13.601
ORL	P500	dec_8_1_2	23.034	13.601
ORL	P500	dec_8_1_2	19.68	11.045
ORL	P500	dec_8_1_2	20.629	13.601
ORL	P500	dec_8_1_2	21.494	13.601
ORL	P500	dec_8_1_2	24.899	21.024
ORL	P500	dec_8_1_2	22.32	17.117
ORL	P500	dec_8_1_2	21.4	11.18
ORL	P500	dec_8_1_2	22.133	11.18
ORL	P500	dec_8_1_2	23.598	16.763
ORL	P500	dec_8_1_2	27.187	18.682
ORL	P500	dec_8_1_2	24.823	19.799
ORL	P500	dec_8_1_2	20.563	10
ORL	P500	dec_8_1_2	20.601	10
ORL	P500	dec_8_1_2	20.388	12.083
ORL	P500	dec_8_1_2	192.168	14.983
ORL	P500	dec_8_1_2	197.582	10.512
ORL	P500	dec_8_1_2	205.948	19.698
ORL	P500	dec_8_1_2	40.546	24.413
ORL	P500	dec_8_1_2	44.914	10.607
ORL	P500	dec_8_1_2	54.654	12.903
ORL	P500	dec_8_1_2	36.194	28.46
ORL	P500	dec_8_1_2	31.431	12.649
ORL	P500	dec_8_1_2	24.726	11
ORL	P500	dec_8_1_2	25.364	11
ORL	P500	dec_8_1_2	29.555	11.402
ORL	P500	dec_8_1_2	27.715	15
ORL	P500	dec_8_1_2	37.769	15
ORL	P500	dec_8_1_2	31.267	10.7
ORL	P500	dec_8_1_2	21.445	13.657
ORL	P500	dec_8_1_2	26.832	12.042
ORL	P500	dec_8_1_2	20.776	12.042
ORL	P500	dec_8_1_2	22.636	13.416
ORL	P500	dec_8_1_2	21.939	15.62
ORL	P500	dec_8_1_2	26.693	15.62
ORL	P500	dec_8_1_2	19.904	11.662
ORL	P500	dec_8_1_2	20.101	11.662
ORL	P500	dec_8_1_2	25.025	12.166
ORL	P500	dec_8_1_2	25.459	18.028
ORL	P500	dec_8_1_2	46.36	10.512
ORL	P500	dec_8_1_2	54.685	14.577
ORL	P500	dec_8_1_2	44.767	9.22
ORL	P500	dec_8_1_2	42.398	9.22
ORL	P500	dec_8_1_2	28.485	13
ORL	P500	dec_8_1_2	38.761	13.601
ORL	P500	dec_8_1_2	25.673	14.866
ORL	P500	dec_8_1_2	34.477	14.866
ORL	P500	dec_8_1_2	26.972	13
ORL	P500	dec_8_1_2	29.719	11.662
ORL	P500	dec_8_1_2	37.696	11.662
ORL	P500	dec_8_1_2	22.547	10.7
ORL	P500	dec_8_1_2	28.207	14.318
ORL	P500	dec_8_1_2	35.669	14.318
ORL	P500	dec_8_1_2	24.758	15.556
ORL	P500	dec_8_1_2	30.255	15
ORL	P500	dec_8_1_2	23.835	15
ORL	P500	dec_8_1_2	22.538	13.038
ORL	P500	dec_8_1_2	27.969	13.038
ORL	P500	dec_8_1_2	25.629	18.788
ORL	P500	dec_8_1_2	36.223	18.788
ORL	P500	dec_8_1_2	29.054	24.207
ORL	P500	dec_8_1_2	22.671	13.416
ORL	P500	dec_8_1_2	24.744	13.416
ORL	P500	dec_8_1_2	27.491	17.205
